run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
9,80064214,4,16,268435456,0.3,0.04890000000000089,0.03955000000000062,0.006353333333333449,0.0009660860325158821,0.0077000000000002206,0.00768550000000022,30
6,50064211,2,16,268435456,0.3,0.058600000000001165,0.05695000000000112,0.007556666666666813,0.0012613308668052016,0.009700000000000278,0.009642000000000277,30
6,50064211,2,16,268435456,0.5,0.07335000000000008,0.06480000000000102,0.009511666666666706,0.0022531712219794183,0.015150000000000434,0.014773000000000425,30
6,50064211,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
6,50064211,4,16,268435456,0.3,0.05460000000000105,0.04190000000000069,0.007075000000000135,0.0007646077425713119,0.007750000000000222,0.007750000000000222,30
6,50064211,4,16,268435456,0.5,0.06020000000000121,0.04690000000000083,0.007793333333333488,0.0011004342577162812,0.01010000000000029,0.009998500000000287,30
6,50064211,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
6,50064211,8,16,268435456,0.3,0.052650000000000995,0.03405000000000046,0.006768333333333458,0.0008572711874831999,0.00794999999999998,0.00794999999999998,30
6,50064211,8,16,268435456,0.5,0.05850000000000116,0.029250000000000324,0.007471666666666811,0.000734243753047207,0.008349999999999965,0.008349999999999965,30
11,100064216,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
11,100064216,1,16,268435456,0.3,0.07609999999999978,0.08699999999999858,0.009745000000000014,0.0020723718295711595,0.014550000000000417,0.013999000000000403,30
11,100064216,1,16,268435456,0.5,0.08934999999999832,0.1049499999999966,0.011651666666666474,0.0028383529065676718,0.01854999999999799,0.01828899999999801,30
11,100064216,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
11,100064216,2,16,268435456,0.3,0.05610000000000109,0.055850000000001086,0.007228333333333474,0.0014164911655997455,0.009450000000000042,0.009450000000000042,30
11,100064216,2,16,268435456,0.5,0.05845000000000116,0.09609999999999758,0.007585000000000149,0.0012013291250388297,0.009800000000000073,0.009800000000000073,30
11,100064216,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
11,100064216,4,16,268435456,0.3,0.05065000000000094,0.03915000000000061,0.006428333333333448,0.001202752629965486,0.008850000000000253,0.008792000000000253,30
9,80064214,4,16,268435456,0.5,0.05700000000000112,0.06025000000000121,0.007451666666666813,0.0013654964502171506,0.009900000000000284,0.009885500000000283,30
